#{"t_start": 1760136398.587804, "env_id": "SuperMarioBros-1-1-v0"}
r,l,t
1286.9,702,42399.31303
1317.2,619,42406.43082
1288.3,898,42416.630134
723.7,574,42423.209522
1306.3,708,42430.988525
1392.1,750,42439.474695
1866.6,1030,42451.263268
783.5,596,42458.146319
1397.8,658,42465.42401
1408.0,626,42472.6185
215.8,168,42474.474838
1013.7,554,42480.557837
586.5,446,42485.765822
1386.0,766,42494.485044
1289.0,711,42502.346022
775.1,670,42510.025297
1309.1,670,42517.648608
1041.0,531,42523.471723
1008.8,668,42531.092625
721.2,474,42536.330682
1309.3,658,42543.861292
1879.3,858,42553.614688
1006.6,665,42560.940102
1789.0,1086,42573.595651
1298.0,771,42582.0972
1648.4,922,42592.535495
1014.8,573,42599.140131
613.1,320,42602.667147
241.5,136,42604.145935
590.5,346,42608.217112
712.5,746,42616.457393
1012.3,588,42623.180249
1807.7,904,42633.439895
1304.8,713,42641.288195
1019.3,578,42647.971442
995.6,725,42656.271183
600.1,390,42660.582899
1380.0,786,42669.545351
1266.8,893,42679.693261
605.9,612,42686.600094
605.3,338,42690.622648
790.1,530,42696.47155
1288.5,866,42706.237445
611.9,342,42710.026543
718.7,324,42713.857788
1359.4,1062,42725.85627
624.1,300,42729.165655
1281.0,951,42739.929388
589.9,352,42743.790909
1051.2,429,42748.807709
1283.7,874,42760.749936
1378.1,900,42770.682936
1296.2,629,42777.926127
990.1,815,42787.210112
765.9,772,42796.00135
1024.2,469,42801.21131
1854.5,1046,42813.151741
1016.0,521,42819.147563
992.1,800,42827.987874
568.1,370,42832.346392
1293.1,655,42839.593161
584.5,376,42843.982299
1296.1,650,42851.151147
1789.8,1038,42862.919217
745.1,570,42869.497395
1654.5,796,42878.556361
1612.8,1268,42892.757092
597.8,358,42896.692755
1403.9,642,42904.087446
1654.3,873,42913.982892
738.1,530,42919.865411
1507.4,992,42931.127026
1388.5,716,42941.28269
216.8,158,42943.056559
1015.4,537,42949.274997
610.3,348,42953.180994
4551.8,2390,42982.204242
1287.0,308,42985.879299
2043.6,655,42993.126357
222.1,150,42994.805099
1317.7,634,43002.092404
609.1,310,43005.50736
602.6,340,43009.519665
595.7,264,43012.433439
1315.9,582,43019.125125
1006.1,680,43026.644458
1306.6,610,43035.600418
1751.1,730,43043.770874
615.1,330,43047.723194
225.7,134,43049.224541
1279.6,785,43058.196178
1300.8,758,43066.570252
1302.1,730,43074.928378
1769.8,878,43084.929337
595.7,334,43088.628779
609.3,578,43095.278944
1385.7,814,43104.575355
2029.2,754,43112.929491
995.2,779,43121.854762
616.7,334,43125.809662
754.3,888,43135.585501
586.9,372,43139.922007
1271.7,1014,43151.357878
573.9,512,43157.007494
1663.2,764,43165.816173
964.6,1060,43177.734538
1384.7,854,43187.442354
1318.8,603,43194.08102
1288.2,819,43203.331811
1265.7,864,43213.111804
1312.6,625,43220.208727
1101.7,624,43227.114002
1543.9,772,43235.905467
1315.7,604,43242.80427
1313.4,627,43249.705972
566.5,456,43255.020915
580.3,428,43259.767046
1402.5,606,43266.722115
1294.4,827,43276.13028
1276.2,779,43284.866655
229.3,148,43286.495271
1001.3,688,43294.337979
614.1,360,43298.553843
1642.0,886,43308.242692
1309.5,606,43315.207213
1296.2,639,43322.566373
1619.3,1028,43334.182218
581.3,418,43338.785381
1014.9,562,43345.260001
1306.9,682,43352.736787
1288.7,714,43360.841211
1653.7,794,43369.825842
596.3,268,43372.793837
1280.5,716,43383.96465
592.1,340,43387.733553
1296.3,648,43395.136247
1303.9,702,43402.882334
1870.7,1394,43418.948085
1313.0,651,43426.110226
1314.8,613,43433.159696
1526.5,936,43443.723435
1787.3,1088,43456.024369
1268.7,1044,43467.843879
580.5,386,43472.107649
602.9,342,43476.21474
238.7,124,43477.587046
780.7,624,43484.483385
242.7,124,43485.8506
1307.6,655,43493.345729
1013.1,680,43501.161451
713.9,412,43505.7233
1298.8,613,43512.785712
585.5,376,43516.937877
1025.1,540,43523.318746
1009.6,615,43530.121052
1863.5,976,43541.156617
1293.8,673,43548.841325
1292.6,825,43558.227268
632.9,342,43561.992643
1310.2,659,43569.598525
1621.6,1130,43582.299347
226.5,146,43583.949377
607.7,354,43587.827106
603.5,266,43591.040595
776.5,666,43598.404817
1112.3,648,43605.841954
1303.5,736,43614.196435
1282.4,937,43624.516335
1390.1,620,43631.6233
585.1,380,43635.79542
1397.5,666,43643.463094
593.7,394,43647.873361
1858.1,1030,43659.504811
1806.7,934,43670.06852
593.7,374,43674.470162
1029.5,406,43678.99201
1277.9,822,43688.386976
2723.3,1443,43704.574344
1314.8,603,43711.542897
620.3,318,43715.064711
609.7,574,43721.682925
236.1,130,43723.139161
1011.6,615,43730.215098
782.6,610,43736.985949
609.6,320,43740.555572
243.9,122,43742.176623
244.5,136,43743.671742
1810.3,838,43753.226749
1638.3,1058,43765.311723
999.3,718,43773.254216
1307.0,641,43780.65044
1308.3,708,43788.703919
1802.5,1036,43800.389772
691.5,736,43808.519363
579.1,400,43813.158312
1874.5,926,43823.644788
1298.8,733,43831.736115
1851.1,1170,43845.189317
1642.0,886,43854.99333
1315.3,598,43861.850485
1004.1,780,43870.775201
602.5,256,43873.591202
598.5,406,43878.054102
617.6,320,43881.864714
1273.1,710,43889.796353
1279.6,975,43900.855458
599.5,286,43904.301156
1282.0,701,43914.046237
1299.7,754,43922.643691
606.5,346,43926.471992
1314.7,614,43933.556758
1288.0,731,43941.860108
1631.5,1006,43953.160262
1292.0,851,43962.795278
1297.5,796,43971.530405
1784.5,1076,43983.617062
720.9,532,43989.71285
1652.6,890,43999.745348
1513.2,1004,44011.263966
1656.5,766,44019.711066
1141.9,672,44027.407861
992.9,902,44039.723689
1347.7,1064,44051.803512
1009.5,616,44058.842199
1812.7,794,44067.639297
591.3,418,44072.499404
1285.4,657,44079.740734
1024.4,487,44085.384457
1884.5,776,44094.404701
1268.8,913,44105.123767
1283.6,755,44113.886331
617.7,354,44118.246905
1387.9,802,44127.539009
1277.8,993,44139.403656
242.3,118,44141.074914
1288.8,743,44149.74984
1298.7,774,44159.142
1273.4,832,44169.212495
1018.5,551,44175.665267
1286.7,654,44183.481692
1316.8,638,44193.194719
1300.9,762,44202.076883
1640.8,808,44211.573305
635.9,312,44215.416438
610.7,314,44218.967638
1647.5,846,44228.901548
606.5,336,44232.741707
1641.8,958,44244.086991
1390.1,810,44253.60805
1095.7,674,44261.358055
603.1,370,44265.806003
1316.0,611,44272.777417
1017.2,529,44279.100361
1014.6,535,44285.220838
1277.4,907,44295.78731
1807.6,840,44305.600824
1866.9,962,44316.913837
1540.9,772,44326.034005
2272.4,1417,44342.656382
998.0,681,44350.808276
1302.7,724,44359.45414
787.9,552,44365.952939
1309.8,633,44373.559407
1649.1,840,44383.404033
605.7,274,44386.507513
1374.7,944,44397.511142
1293.4,817,44407.132645
1260.1,900,44417.37052
606.7,604,44424.51144
1308.3,723,44433.050503
781.1,620,44440.102292
1313.3,658,44447.882611
602.1,350,44451.987631
595.9,362,44456.501009
1004.2,669,44464.262115
1272.9,752,44473.278949
1014.0,571,44480.116637
1292.1,690,44488.192576
1020.5,516,44494.451594
2271.5,1436,44511.323989
1009.3,613,44518.780225
789.5,536,44524.992919
1008.8,623,44532.414692
708.9,1052,44544.79242
611.7,424,44549.641932
1263.5,1061,44562.20857
1288.0,921,44573.274687
1280.0,741,44582.180296
1861.9,1012,44594.259197
1006.2,579,44601.257276
1016.0,811,44610.868644
1277.9,732,44619.646348
613.3,278,44622.875143
1309.4,657,44630.825917
1301.1,700,44639.282146
1302.3,748,44648.028955
1309.2,689,44656.314477
779.9,632,44663.981947
1304.0,736,44674.566229
704.6,640,44682.33301
1362.9,992,44694.276338
987.4,847,44704.528451
1286.5,726,44713.342422
221.0,166,44715.311926
1651.9,882,44726.147583
1106.1,690,44734.273546
1294.3,818,44744.072315
1657.3,798,44753.707626
999.6,705,44762.258655
751.1,580,44769.06205
1302.4,777,44778.368858
1289.8,733,44787.257118
781.7,614,44794.47201
788.9,542,44801.066646
1308.2,699,44809.201281
608.7,364,44813.734535
240.3,118,44815.116893
238.3,138,44816.724922
1017.2,534,44823.226557
619.5,286,44826.572566
1661.2,734,44835.397674
231.5,136,44836.96946
1314.1,660,44844.800207
604.7,274,44848.255843
605.7,614,44855.448445
616.3,288,44858.807832
1309.5,666,44866.854259
1071.9,922,44877.885007
1278.3,1038,44892.266109
1295.7,794,44901.849101
1302.2,749,44910.79834
715.9,492,44916.519533
1007.1,660,44924.450553
786.1,570,44931.080547
1859.7,1064,44943.765708
1813.3,878,44956.309456
238.9,122,44957.75051
1309.9,652,44965.813676
1301.9,732,44974.65825
238.9,132,44976.224926
996.3,728,44984.727099
1356.1,1130,44998.437042
612.7,544,45004.781667
1311.6,555,45011.57884
594.1,370,45015.899128
1630.6,1110,45029.129642
1293.2,679,45037.358962
1302.6,735,45045.941559
1667.0,716,45054.622861
702.9,522,45061.029359
587.1,360,45065.270676
592.7,364,45069.513537
1308.8,663,45077.457306
609.7,574,45084.357027
718.5,516,45090.078643
610.3,308,45093.480616
1388.2,784,45102.571433
1395.5,746,45111.207308
1315.8,643,45118.553353
591.5,366,45122.983276
745.7,544,45129.217302
596.5,266,45132.517037
1287.3,673,45140.196098
2270.6,1510,45157.931566
1364.8,888,45168.297392
713.3,578,45174.882082
601.7,314,45178.743751
1399.7,724,45187.023897
600.3,328,45191.031082
587.5,356,45195.099662
1124.1,640,45202.689826
1305.3,688,45210.646461
1002.2,719,45219.140587
1006.7,664,45226.955979
709.7,524,45232.935444
1649.4,842,45242.777093
1299.9,762,45251.746003
1294.5,826,45261.120726
615.1,330,45265.170164
1310.7,664,45272.716886
240.7,114,45274.288653
1278.7,984,45285.466548
589.9,402,45290.268383
1365.5,986,45307.547603
1287.1,720,45315.995027
1014.5,591,45322.700377
1308.1,690,45330.9691
231.9,132,45332.473037
1022.7,484,45337.815033
1630.6,1180,45351.468544
1309.6,605,45358.189519
1300.9,632,45365.496308
1001.1,680,45372.992985
244.9,122,45374.623442
1314.4,627,45381.549474
1324.8,573,45388.180104
1296.3,788,45397.145681
1372.8,988,45408.061232
781.1,620,45415.175959
624.9,302,45418.483474
1311.2,609,45425.480536
774.5,686,45433.349915
611.1,340,45437.091895
1308.3,708,45445.188892
1356.7,974,45456.18614
1779.8,1188,45469.540812
1370.9,992,45480.708622
607.5,386,45484.962034
1639.3,1048,45496.754372
1391.9,742,45505.215472
224.5,146,45506.857208
1395.7,684,45514.675656
1277.2,1019,45528.135181
1301.7,554,45534.280229
620.1,350,45538.413424
1315.2,629,45545.360291
780.5,626,45552.535385
612.3,348,45556.343894
1012.4,587,45565.181494
1399.7,634,45572.219712
1861.8,1078,45584.373149
584.9,412,45589.187951
1290.2,849,45598.853693
1638.4,892,45608.675855
595.7,274,45611.949636
1400.7,654,45619.1311
1807.6,920,45629.592427
1292.8,783,45638.465963
604.9,352,45642.349161
1307.6,725,45650.57032
1851.1,1120,45663.226984
1856.0,936,45673.816257
619.5,326,45677.433479
5298.5,2548,45708.788412
1672.1,592,45715.578389
614.5,346,45719.428715
602.1,340,45723.159741
1809.1,640,45730.497987
1787.8,858,45740.174163
239.9,122,45741.546632
1281.6,695,45749.187567
2090.1,900,45759.388973
595.7,254,45762.466228
1925.1,1080,45774.67182
590.3,358,45778.627599
609.6,360,45782.66808
1253.6,940,45793.666076
1302.8,753,45802.520346
1635.3,948,45813.930803
1392.1,720,45822.469517
240.1,120,45823.875204
606.5,606,45830.786303
951.1,1190,45844.996974
1358.8,998,45856.473664
614.7,294,45860.126636
1297.8,623,45867.25627
1374.5,776,45876.41825
1299.8,613,45883.688221
1667.1,780,45892.605118
1643.3,838,45902.482292
1314.6,655,45910.251984
612.3,418,45915.032968
1285.7,774,45924.304477
1019.6,505,45930.384323
1383.3,818,45939.734354
1537.1,750,45948.522367
1644.1,880,45958.838277
615.1,330,45962.609001
605.5,296,45966.24913
595.3,338,45970.092384
585.5,366,45974.285165
1289.1,860,45984.381981
1515.1,970,45995.635883
1310.3,638,46003.145068
1870.1,900,46015.543282
572.5,366,46019.700855
611.7,344,46023.642623
991.7,784,46032.860393
1403.9,632,46042.452554
1788.3,1108,46055.543243
1851.2,1144,46068.849411
3268.3,1828,46090.158572
762.3,808,46099.323547
1287.2,669,46107.216314
593.1,340,46111.084479
1013.5,636,46118.599973
612.7,354,46122.626413
635.5,316,46126.529349
1626.5,976,46137.947016
1305.4,687,46145.750412
239.5,136,46147.26796
1644.8,838,46157.049625
1311.1,640,46164.752039
1487.7,994,46176.271491
1290.8,703,46184.500346
238.9,122,46185.906974
724.7,654,46193.395442
1621.8,1108,46206.24008
588.1,400,46211.038207
591.1,290,46214.35481
711.3,608,46221.501166
1770.9,1252,46235.930577
1008.1,700,46244.201697
1837.2,854,46253.904558
1550.2,694,46261.979417
1290.7,704,46272.330189
1402.0,726,46280.70509
1283.3,668,46288.284955
1293.8,743,46296.889128
1309.2,659,46306.982594
781.3,618,46313.967585
783.1,600,46320.926549
1867.8,948,46331.827368
1306.2,689,46339.520278
1279.1,660,46347.188103
1301.3,748,46355.860763
1653.3,798,46365.092609
1309.7,664,46374.565535
1527.0,836,46384.245491
607.1,600,46391.276943
1257.8,993,46402.663222
1533.9,812,46411.783778
1401.3,698,46419.752868
1119.7,554,46426.124264
1311.5,666,46433.506463
596.7,404,46438.209221
5032.8,2300,46466.092021
1309.5,278,46469.17818
1445.6,515,46475.214487
2040.4,1022,46486.796514
612.7,344,46490.57212
1789.1,830,46500.106408
614.3,348,46503.95355
1660.6,770,46512.732309
720.9,312,46516.197895
1124.9,522,46522.228677
1305.8,693,46530.031955
1296.7,794,46539.096689
1314.2,654,46546.565582
1303.3,578,46553.001569
1016.7,604,46559.922633
609.7,304,46563.280645
1631.0,976,46574.288994
1382.4,922,46584.764965
243.5,126,46586.16431
580.9,382,46590.679154
588.3,378,46594.876801
724.3,618,46601.968769
1019.0,561,46608.151573
1516.3,1008,46619.564512
714.9,662,46627.140971
988.6,835,46636.643506
1044.0,471,46641.807109
1967.6,920,46652.337068
1669.1,700,46660.300331
609.1,380,46664.442579
1006.5,656,46671.930622
1281.7,954,46682.769991
1648.3,888,46692.52529
1019.5,536,46698.723128
620.7,314,46702.207365
1811.5,866,46712.049018
1293.6,855,46721.782259
1007.7,654,46729.276412
1663.9,742,46737.505411
776.8,668,46745.113606
1307.7,704,46753.150356
1312.2,639,46760.206966
1123.7,494,46766.028834
1284.4,947,46776.74411
1294.4,767,46785.187065
786.1,570,46793.661118
1509.7,884,46805.760236
1378.1,730,46814.052381
1316.7,564,46820.296711
601.1,360,46824.246243
596.9,342,46828.292052
1314.2,609,46835.029546
1313.1,610,46842.016702
1317.5,586,46848.769798
605.7,264,46851.678513
782.5,606,46858.347652
1281.4,797,46867.442892
1885.4,1422,46883.737243
1346.9,1092,46895.981357
1866.9,992,46907.19832
610.1,270,46910.196375
787.3,558,46916.349636
1680.8,838,46925.869178
1268.3,828,46935.22794
1304.4,707,46943.252778
1306.3,708,46951.060806
1288.9,692,46960.984098
1319.6,585,46967.66967
631.7,354,46971.60224
590.5,416,46976.205831
3305.8,1458,46992.855476
582.3,428,46997.554572
233.3,138,46999.098174
1273.2,979,47010.327181
590.5,406,47015.047747
1257.2,1189,47028.400203
1142.9,632,47035.615294
605.9,612,47042.36604
781.1,620,47049.449244
729.3,648,47056.572284
1255.5,966,47067.509878
1303.2,579,47074.144361
1538.4,672,47081.802462
713.1,480,47087.094682
611.3,558,47093.515072
232.1,150,47095.156626
1313.5,636,47102.14272
1296.2,824,47111.500469
581.1,420,47116.410499
772.7,704,47124.347727
1793.9,1002,47135.682729
1287.6,905,47145.957456
596.5,276,47149.014122
1253.3,1228,47163.078357
1294.2,809,47172.056944
585.7,364,47176.323178
1399.5,656,47183.597671
1021.4,517,47189.539642
1292.5,856,47206.709566
1527.3,908,47216.974126
1678.2,834,47226.176748
229.7,134,47227.959353
1403.9,632,47234.94955
1291.2,629,47242.152428
610.7,564,47248.498219
591.3,368,47252.79543
1806.9,862,47262.569296
1293.7,864,47272.05173
1542.5,716,47280.224934
595.3,388,47284.49364
1281.3,668,47292.136455
587.1,380,47296.335137
1663.7,834,47305.794942
1547.5,686,47313.648165
709.5,526,47319.742505
1390.1,690,47327.393695
1381.7,874,47337.298462
1316.7,609,47344.286933
604.7,624,47351.167602
1040.8,523,47357.217544
578.1,390,47361.516018
1354.1,1080,47373.846133
1401.7,624,47380.95748
3612.2,1961,47405.114859
2905.7,776,47415.840039
1365.9,782,47424.750432
233.1,150,47426.45241
1306.3,668,47434.133157
987.4,872,47444.000741
236.7,134,47445.474327
617.9,312,47450.994788
238.1,140,47452.536655
1090.7,804,47461.70373
1905.5,926,47472.173723
1303.2,749,47480.744253
1646.6,940,47491.53728
1310.7,654,47498.750639
1405.1,620,47505.863772
1271.6,1055,47517.831154
1293.5,586,47524.539717
1278.8,718,47532.505198
1272.4,877,47542.468159
240.3,118,47543.776611
585.1,380,47548.258343
1956.3,1138,47561.110781
1272.0,851,47570.772764
1915.2,924,47585.176112
1303.6,735,47593.298189
610.1,270,47596.6001
595.0,426,47601.316555
601.4,352,47605.372894
618.5,326,47609.264727
638.3,288,47612.463656
601.1,310,47615.880602
1376.5,896,47626.018239
1291.6,835,47635.505304
1379.8,858,47645.229708
606.5,266,47648.184514
1317.9,582,47654.874114
1295.5,646,47662.004661
1285.6,915,47672.456226
723.9,732,47680.787483
1509.7,914,47691.47685
586.5,376,47695.832171
613.3,318,47699.459251
1012.4,587,47706.53475
628.1,390,47711.028789
602.1,330,47715.075328
1313.3,638,47722.409547
1307.3,688,47730.826201
1403.6,690,47739.1007
1277.7,744,47747.578834
5747.8,2265,47776.258812
2676.9,864,47786.159609
1799.3,758,47795.139042
1358.1,1090,47807.596995
619.3,288,47811.009983
1024.5,526,47816.896435
611.1,560,47823.383985
1003.7,674,47830.820267
606.7,604,47837.785796
1315.0,621,47844.777072
1303.2,749,47853.435224
1536.3,858,47863.188791
1022.0,511,47869.052622
1312.1,630,47876.01512
1772.5,876,47885.954476
989.7,814,47897.324778
1287.4,847,47906.948755
1022.0,596,47913.526797
1552.5,656,47921.030499
1295.8,793,47930.012226
1597.0,1326,47944.956777
1371.7,854,47954.63049
1296.6,825,47964.109859
1279.5,986,47975.24004
1003.2,629,47982.232052
1311.9,652,47989.70877
1308.4,702,47999.46773
607.1,270,48002.728723
1018.9,532,48008.626438
1324.4,547,48014.924277
1385.3,818,48024.265991
1384.1,710,48032.121537
1305.9,702,48040.212433
1523.9,852,48049.906134
1959.3,878,48061.796765
1296.8,833,48071.057294
609.9,302,48074.692348
595.3,358,48078.668548
587.9,362,48082.700045
788.5,546,48089.128815
1390.1,760,48097.810936
1020.4,497,48103.319645
1642.9,852,48113.035114
1287.3,638,48120.331494
1307.6,715,48130.165215
590.7,374,48134.580736
1659.2,714,48142.500956
788.5,546,48148.816903
1319.0,561,48155.319532
3283.4,2402,48182.404978
2283.9,1302,48197.014532
1635.6,1000,48208.44074
1289.9,812,48217.648346
607.1,300,48220.962458
587.7,394,48225.552753
608.5,346,48229.367987
1402.2,694,48237.30623
596.1,250,48240.050139
589.9,352,48243.944888
1105.3,638,48251.244787
1304.6,715,48259.350915
1536.8,808,48268.218809
1005.1,700,48276.192095
1802.4,872,48286.044893
1024.5,466,48291.173693
2262.1,1530,48309.312912
589.7,374,48313.647708
1538.1,720,48322.246667
243.6,120,48323.727399
1314.1,620,48331.090468
1797.4,912,48341.931566
1316.3,568,48350.456844
1630.4,982,48362.000913
1304.3,708,48370.482887
755.1,610,48377.618561
1870.3,918,48388.391883
232.9,132,48389.909306
1100.3,688,48398.003895
1383.5,686,48406.076582
1633.7,944,48417.140064
1300.4,777,48425.968585
1323.4,557,48432.630415
768.5,746,48441.31419
1809.5,876,48451.516773
1278.3,768,48459.955918
602.4,332,48463.866501
612.9,352,48467.733196
1288.7,664,48475.317325
1875.5,906,48485.318478
1627.5,976,48496.328865
1026.8,663,48503.948524
1293.0,671,48511.633029
633.3,338,48515.392905
1308.1,690,48523.290374
1542.7,754,48531.629012
1536.7,754,48540.246322
1296.3,658,48547.772324
1302.1,770,48556.494249
1517.9,872,48566.206403
602.7,284,48569.608715
593.0,536,48575.490748
635.5,316,48579.22984
1004.1,660,48586.535354
1266.9,1102,48598.94496
1281.7,944,48609.637633
1294.4,822,48618.980785
1017.2,529,48625.080159
596.9,382,48629.319154
582.1,390,48633.656492
1309.5,666,48641.293299
1025.8,553,48647.411901
1508.2,974,48658.430505
1385.3,878,48668.41651
1293.4,677,48676.179151
1008.0,621,48683.436036
1308.1,670,48690.828619
1310.9,622,48698.008484
1288.1,735,48706.373506
1848.1,1200,48719.842907
611.1,340,48723.615467
1310.8,698,48731.624581
716.7,614,48738.399565
1382.3,788,48747.352019
2280.6,1345,48762.487183
638.1,290,48765.976993
1782.1,1180,48779.226856
1256.8,1183,48792.633178
1298.9,622,48799.782382
1813.7,874,48809.58941
1386.1,810,48818.768792
719.1,450,48826.270679
1304.6,705,48834.096245
238.5,126,48835.773625
1279.6,795,48844.515815
225.7,154,48846.208582
999.5,716,48854.394305
611.9,282,48857.513155
612.5,546,48863.831976
1271.3,818,48873.132706
1388.5,806,48882.309383
575.1,460,48887.395637
1631.0,1026,48899.026308
1313.7,644,48906.380748
716.5,556,48912.518232
1312.6,665,48920.139089
1302.6,725,48928.5457
1283.9,692,48936.179999
609.9,572,48942.794978
220.7,154,48944.491637
1303.3,718,48952.76129
1009.0,596,48959.351358
1291.5,836,48968.89069
1277.3,808,48978.074336
1278.0,696,48986.017973
235.7,134,48987.504615
1270.0,821,48996.561803
1317.6,595,49005.342766
1294.7,654,49012.840843
4531.5,2313,49040.911986
544.9,124,49042.287826
1811.7,714,49050.59903
998.2,709,49058.473387
1576.2,749,49066.991071
3321.0,1661,49085.83848
707.5,556,49092.045852
1402.9,652,49105.027015
1844.4,1152,49120.025979
230.3,138,49121.544705
223.3,148,49123.204089
1397.7,664,49132.781641
719.1,630,49140.021237
1390.9,762,49148.496393
613.3,318,49152.312743
716.9,332,49155.952149
634.7,324,49159.503143
593.7,374,49165.877485
1277.7,744,49174.08992
1502.3,1028,49185.725765
606.1,370,49190.087919
1392.5,646,49199.185033
620.8,338,49203.218499
1318.5,596,49209.811881
1872.9,932,49220.328627
1307.9,672,49228.008245
2250.9,1622,49246.507948
1296.5,666,49253.864732
604.9,362,49258.119833
1287.9,732,49266.237943
1290.4,867,49276.106759
617.3,308,49281.482862
1293.2,669,49289.172105
1393.4,722,49299.572316
1261.3,998,49310.847604
1294.3,788,49319.836186
1538.5,766,49328.305644
783.1,600,49335.203137
1635.9,1032,49346.886218
1012.3,613,49355.66802
1300.2,799,49364.786114
697.7,514,49370.743927
1010.6,685,49378.356292
606.5,286,49381.80977
1101.6,660,49389.077798
1787.2,1114,49401.648684
974.2,989,49412.941992
1310.0,661,49420.551257
1251.4,1017,49432.049337
1521.1,960,49442.879166
1384.8,638,49450.161108
1375.5,706,49457.92996
1307.7,674,49465.645784
589.1,380,49469.801615
1317.5,606,49476.772513
1289.3,758,49485.40365
2261.2,1529,49502.565897
1510.5,1016,49514.088066
1408.6,630,49521.324489
609.5,576,49527.79496
708.7,604,49534.711888
1521.1,890,49544.801484
777.3,658,49552.065542
1835.5,896,49562.215275
1680.8,818,49571.507812
1274.5,876,49581.417922
1308.8,683,49589.183627
1653.4,852,49598.630039
1395.6,730,49606.98875
1301.9,742,49615.439167
607.3,358,49619.416832
1018.6,530,49625.546338
1283.2,939,49636.190945
1290.6,675,49643.735553
1006.4,627,49650.953519
1036.4,567,49657.472859
1302.2,689,49665.072228
1022.8,473,49670.568109
1871.3,918,49680.981005
584.3,418,49685.615907
1293.5,816,49694.92789
608.5,586,49703.38062
1851.7,1134,49716.228816
583.9,402,49720.961574
1682.2,854,49730.685888
1308.5,631,49737.641245
693.1,510,49743.519595
605.2,374,49747.668024
1376.8,838,49757.156004
1399.0,706,49765.278533
1284.5,736,49773.423494
1291.4,847,49783.00378
1282.4,777,49791.814655
787.5,556,49800.233417
1312.5,636,49807.338098
1651.1,940,49818.005314
219.0,156,49819.718629
776.1,670,49827.420356
1368.1,950,49838.235406
1684.6,770,49847.004978
213.7,174,49848.980543
786.1,570,49855.332315
1870.9,952,49866.08432
1279.1,760,49874.693784
1859.7,1024,49886.398475
1274.4,1047,49898.197856
4796.2,2496,49928.224061
2682.3,760,49936.866021
1299.5,616,49943.90582
1796.9,842,49953.476343
1277.3,978,49964.506871
2217.7,1024,49976.108781
610.1,370,49980.190346
599.9,332,49983.882477
1396.6,690,49991.796581
1290.4,702,49999.733897
1388.3,758,50008.233509
613.7,324,50012.062911
1309.5,706,50019.888627
1306.9,682,50027.708642
225.5,146,50029.332483
609.5,276,50032.385793
1403.5,646,50039.776964
1374.7,794,50048.808916
1633.6,930,50059.350986
1006.3,668,50066.713341
1666.0,796,50077.785541
1289.4,857,50087.5046
615.3,358,50091.431841
776.1,670,50099.140262
1402.7,634,50106.391951
226.5,146,50108.025764
1301.4,767,50116.781264
1821.7,794,50125.694903
612.5,546,50132.023143
1384.9,772,50140.781835
605.7,394,50145.124154
1304.5,731,50153.484819
716.1,380,50157.653798
1395.7,724,50165.912798
1882.7,854,50177.588645
593.1,350,50181.45902
610.6,570,50188.023404
612.9,302,50191.388726
595.3,368,50195.47116
1854.1,1110,50207.961179
1282.6,925,50218.519561
1650.7,824,50227.924741
1398.5,676,50235.656178
781.7,614,50242.441924
1396.7,714,50250.734241
1287.3,878,50260.688695
1648.1,940,50271.266908
1283.1,710,50279.106423
578.9,482,50284.713012
236.9,132,50286.188942
1646.1,830,50295.611665
1322.0,541,50301.578869
600.1,250,50304.62886
1296.4,627,50311.556196
1801.0,1006,50322.973291
1297.1,790,50331.987036
1635.1,1070,50344.097121
1848.7,1204,50359.692333
234.7,134,50361.226536
710.3,598,50368.213404
1313.9,622,50375.367427
1306.7,694,50383.036583
1373.9,922,50393.515287
612.5,546,50399.816816
1304.0,711,50407.695178
1668.8,708,50415.762765
728.5,556,50422.166924
1293.7,654,50429.346295
1286.1,710,50437.404412
1292.6,865,50447.208654
1307.4,687,50454.783206
1521.3,1008,50466.123411
1313.6,625,50473.281471
1381.5,896,50483.437059
1310.1,610,50490.532923
2695.9,1657,50509.08372
1874.6,880,50519.073652
1303.8,683,50526.908843
1302.4,747,50535.191233
788.7,544,50541.441452
1318.5,576,50547.784806
1384.1,810,50556.99276
1298.8,753,50565.589236
1799.9,1002,50576.973521
1116.1,640,50584.282423
1015.3,518,50589.968261
1280.2,779,50598.867155
1282.4,697,50606.972178
1288.6,885,50616.773114
1319.7,554,50623.171873
1318.7,584,50629.91232
2290.7,1244,50643.894415
606.7,364,50647.897482
1007.1,640,50655.23157
612.7,544,50661.200859
987.1,860,50670.866238
244.1,120,50672.182575
1642.0,836,50681.696089
1642.1,840,50691.21673
711.7,504,50696.808596
1384.9,752,50705.313076
1283.4,777,50716.549781
598.7,384,50720.840012
1010.0,621,50728.063386
607.1,370,50732.169008
1543.3,738,50740.584912
1356.3,1028,50752.209166
228.3,138,50753.736881
1397.7,634,50761.060682
1801.9,982,50772.191136
589.3,388,50776.515482
612.7,544,50782.78143
613.9,312,50786.226526
724.9,582,50792.649317
1664.9,742,50801.116811
718.5,486,50806.74033
636.9,302,50810.088835
1816.4,852,50819.73831
2821.6,1680,50838.490167
1774.1,1180,50852.19273
1402.1,670,50861.56208
1290.2,849,50871.236374
1009.2,639,50878.595484
595.5,386,50882.912717
728.5,636,50890.23025
1307.0,701,50898.012136
1281.8,783,50906.936161
1389.4,682,50914.764739
593.1,380,50918.954984
1300.7,744,50927.442566
1385.7,754,50936.049705
1295.7,634,50943.075565
